Time,X,Y,Z,Mach,Temp
1715.4,0,-0.049303,0.99878,18.847,291.44
1715.9,0,-0.049485,0.99877,18.847,291.44
1716.4,0,-0.049667,0.99877,18.847,291.44
1716.9,0,-0.04985,0.99876,18.847,291.44
1717.4,0,-0.050032,0.99875,18.848,291.44
1717.9,0,-0.050215,0.99874,18.848,291.44
1718.4,0,-0.050397,0.99873,18.848,291.44
1718.9,0,-0.050579,0.99872,18.848,291.44
1719.4,0,-0.050762,0.99871,18.848,291.44
1719.9,0,-0.042227,0.99911,18.849,291.44
1720.4,0,-0.042754,0.99909,18.853,291.44
1720.9,0,-0.043282,0.99906,18.858,291.44
1721.4,0,-0.043809,0.99904,18.863,291.44
1721.9,0,-0.043979,0.99903,18.867,291.44
1722.4,0,-0.044149,0.99902,18.872,291.44
1722.9,0,-0.22563,0.97421,18.876,291.44
1723.4,0,-0.22201,0.97504,18.858,291.44
1723.9,0,-0.21838,0.97586,18.84,291.44
1724.4,0,-0.21476,0.97667,18.822,291.44
1724.9,0,-0.2115,0.97738,18.806,291.44
1725.4,0,-0.20823,0.97808,18.79,291.44
1725.9,0,-0.20497,0.97877,18.774,291.44
1726.4,0,-0.2017,0.97945,18.759,291.44
1726.9,0,-0.19844,0.98011,18.744,291.44
1727.4,0,-0.19555,0.98069,18.73,291.44
1727.9,0,-0.19266,0.98127,18.717,291.44
1728.4,0,-0.18977,0.98183,18.704,291.44
1728.9,0,-0.18688,0.98238,18.691,291.44
1729.4,0,-0.18399,0.98293,18.678,291.44
1729.9,0,-0.1811,0.98347,18.666,291.44
1730.4,0,-0.17859,0.98392,18.655,291.44
1730.9,0,-0.17609,0.98437,18.644,291.44
1731.4,0,-0.17359,0.98482,18.633,291.44
1731.9,0,-0.17109,0.98525,18.622,291.44
1732.4,0,-0.16859,0.98569,18.612,291.44
1732.9,0,-0.16609,0.98611,18.601,291.44
1733.4,0,-0.16359,0.98653,18.591,291.44
1733.9,0,-0.16148,0.98688,18.582,291.44
1734.4,0,-0.15937,0.98722,18.573,291.44
1734.9,0,-0.15726,0.98756,18.565,291.44
1735.4,0,-0.15515,0.98789,18.556,291.44
1735.9,0,-0.15304,0.98822,18.548,291.44
1736.4,0,-0.15093,0.98854,18.539,291.44
1736.9,0,-0.14883,0.98886,18.531,291.44
1737.4,0,-0.14672,0.98918,18.523,291.44
1737.9,0,-0.14499,0.98943,18.516,291.44
1738.4,0,-0.14327,0.98968,18.508,291.44
1738.9,0,-0.14155,0.98993,18.502,291.44
1739.4,0,-0.13983,0.99018,18.495,291.44
1739.9,0,-0.13811,0.99042,18.488,291.44
1740.4,0,-0.13639,0.99066,18.481,291.44
1740.9,0,0.048161,0.99884,18.474,291.44
1741.4,0,0.0468,0.9989,18.477,291.44
1741.9,0,0.045438,0.99897,18.481,291.44
1742.4,0,0.044077,0.99903,18.484,291.44
1742.9,0,0.042715,0.99909,18.487,291.44
1743.4,0,0.041704,0.99913,18.49,291.44
1743.9,0,0.040692,0.99917,18.494,291.44
1744.4,0,0.039681,0.99921,18.498,291.44
1744.9,0,0.03867,0.99925,18.501,291.44
